name,business_type,website,lat,lon,address_line1,address_line2,postcode
Saks Sports Bar,Pub,,51.536846,0.712235,"23 - 25 Clifftown Road, Southend-On-Sea, Essex",,SS1 1AB
Sevens Trike And Motorcycle Club,Pub,,51.532199,0.725686,"Rear Of, 27 Eastern Esplanade, Southend-On-Sea, Essex",,SS1 2ER
Shoebury Conservative Club,Pub,,51.530737,0.782527,"Shoeburyness Conservative Club, 86 Ness Road, Shoeburyness, Southend-On-Sea",,SS3 9DH
Shoeburyness Hotel,Pub,,51.529455,0.794489,"1 High Street, Shoeburyness, Southend-On-Sea, Essex",,SS3 9AJ
Southend Brewers Fayre,Pub,,51.530484,0.732086,"Brewers Fayre, 64 Eastern Esplanade, Southend-On-Sea, Essex",,SS1 2YT
Southend Rugby Football Club,Pub,,51.563592,0.708371,"Southend Rugby Club, Warners Bridge Sports Ground, Sumpters Way, Southend-On-Sea",,SS2 5RR
Strawberry Fields Public House,Pub,,51.562539,0.681759,"The Strawberry Field, Thanet Grange, Westcliff-on-Sea, Essex",,SS2 6GB
Sunset,Pub,,51.533417,0.718549,"The Stables, Lucy Road, Southend-On-Sea, Essex",,SS1 2AU
Switch,Pub,,51.539387,0.710582,"21 - 23 Queens Road, Southend-on-sea, Essex",,SS1 1LT
The Bellhouse,Pub,,51.569300,0.652036,"The Bellhouse Public House, 321 Rayleigh Road, Eastwood, Essex",,SS9 5PX
The Blue Boar,Pub,,51.546806,0.705817,"177 Victoria Avenue, Southend-On-Sea, Essex",,SS2 6EL
The Broadway,Pub,,51.541291,0.655918,"12 Broadway, Leigh-On-Sea, Essex",,SS9 1AW
The Broker Public House,Pub,,51.543149,0.661666,"The Broker, 213 - 217 Leigh Road, Leigh-On-Sea, Essex",,SS9 1JA
The Castle,Pub,,51.530219,0.734248,"92 Eastern Esplanade, Southend-On-Sea, Essex",,SS1 2YP
The Cliff Hotel,Pub,,51.536924,0.705691,"The Cliff, 48 Hamlet Road, Southend-On-Sea, Essex",,SS1 1HH
The Cork Dork,Pub,,51.539043,0.674246,"84 - 90 The Ridgeway, Westcliff-on-sea, Essex",,SS0 8NU
The Cornucopia Public House,Pub,,51.533184,0.722399,"39 Marine Parade, Southend-On-Sea, Essex",,SS1 2EN
The Craftsman,Pub,,51.540518,0.694683,"151 Hamlet Court Road, Westcliff-On-Sea, Essex",,SS0 7EW
The Dickens,Pub,,51.538010,0.712866,"Dickens Public House, High Street, Southend-On-Sea, Essex",,SS1 1LH
The Elms,Pub,,51.547635,0.657355,"1060 London Road, Leigh-On-Sea, Essex",,SS9 3ND
The Exchange,Pub,,51.540885,0.733257,"659 - 665 Southchurch Road, Southend-on-sea, Essex",,SS1 2PW
The Garden,Pub,,\N,\N,"50A Hamlet Court Road, Westcliff-on-sea, Essex",,SS0 7LX
The Hamlet Court,Pub,,51.538589,0.693552,"54 Hamlet Court Road, Westcliff-on-sea, Essex",,SS0 7LP
The Harry,Pub,,51.548694,0.641131,"The Harry Public House, 1517 London Road, Leigh-On-Sea, Essex",,SS9 2SF
The Lamb And Lion Grill,Pub,,51.537580,0.688929,"The Lamb And Lion Public House, 272 - 274 Station Road, Westcliff-On-Sea, Essex",,SS0 7SD
The Last Post Public House,Pub,,51.536507,0.712474,"The Last Post, Weston Road, Southend-On-Sea, Essex",,SS1 1AS
The Mayflower,Pub,,51.540093,0.650037,"5 High Street, Leigh-On-Sea, Essex",,SS9 2EN
The Meadowlark,Pub,,51.538133,0.781666,"Artillery Avenue, Shoeburyness, Southend-on-sea, Essex",,SS3 8EE
The Melrose,Pub,,51.541244,0.696242,"168 Hamlet Court Road, Westcliff-On-Sea, Essex",,SS0 7LJ
The Oakleigh,Pub,,51.547491,0.659338,"Bellini, 1008 - 1012 London Road, Leigh-On-Sea, Essex",,SS9 3NE
The Oakwood / Chik Box And K-Town / Locked And Loaded,Pub,,51.573131,0.639255,"The Oakwood, 564 Rayleigh Road, Eastwood, Essex",,SS9 5HX
The Old Garrison,Pub,,51.529892,0.787479,"Old Garrison Public House, Campfield Road, Shoeburyness, Southend-On-Sea",,SS3 9BX
The Peter Boat Inn,Pub,,51.540093,0.650037,"27 High Street, Leigh-On-Sea, Essex",,SS9 2EN
The Plough,Pub,,51.543873,0.691363,"426 - 428 London Road, Westcliff-On-Sea, Essex",,SS0 9LA
The Sarah Moore Pub,Pub,,51.544077,0.654003,"The Sarah Moore Public House, 57 - 59 Elm Road, Leigh-On-Sea, Essex",,SS9 1SP
The Saxon King,Pub,,51.555767,0.708062,"160 Priory Crescent, Southend-On-Sea, Essex",,SS2 6QN
The Slug And Lettuce,Pub,,51.539841,0.713365,"6 - 8 Southchurch Road, Southend-On-Sea, Essex",,SS1 2NE
The Spread Eagle Public House,Pub,,51.548773,0.704361,"The Spread Eagle, 263 - 267 Victoria Avenue, Southend-On-Sea, Essex",,SS2 6NE
The Trading Rooms,Pub,,51.544816,0.686746,"The Trading Room, 522 London Road, Westcliff-On-Sea, Essex",,SS0 9HS
The Woodcutters Arms,Pub,,51.559169,0.648215,"307 Eastwood Road North, Leigh-On-Sea, Essex",,SS9 4LT
West Road Tap,Pub,,51.544025,0.694170,"2 West Road, Westcliff-On-Sea, Essex",,SS0 9DA
Westcliff Drinks Company Ltd,Pub,,51.536955,0.706093,"128 Hamlet Court Road, Westcliff-on-sea, Essex",,SS0 7LN
Westcliff Royal British Legion,Pub,,51.546022,0.688259,"The British Legion, 7 - 9 Northview Drive, Westcliff-On-Sea, Essex",,SS0 9NG
Ye Olde Smack,Pub,,51.540092,0.650037,"Smack Inn - Punch Pub Company Ltd, 7 High Street, Leigh-On-Sea, Essex",,SS9 2EN
Alma,Pub,,51.947295,1.286302,"The Alma Inn, 25 Kings Head Street, Harwich, Essex",,CO12 3EE
Amy's,Pub,,51.795477,1.148408,"141 Old Road, Clacton On Sea, Essex",,CO15 3AU
Anchor Inn,Pub,,51.942307,1.086608,"Harwich Road, Mistley, Manningtree, Essex",,CO11 1ND
Bath House,Pub,,51.852039,1.276186,"Bath House Hotel, Princes Esplanade, Walton-on-the-Naze, Essex",,CO14 8PZ
Bell Inn,Pub,,51.857135,1.163027,"The Bell Hotel, High Street, Thorpe-le-Soken, Clacton-on-Sea",,CO16 0DY
Black Boy,Pub,,51.858910,1.117104,"The Black Boy, Thorpe Road, Weeley, Clacton On Sea",,CO16 9JJ
Blacksmiths Arms,Pub,,51.826436,1.142672,"20 The Street, Little Clacton, Clacton-on-Sea, Essex",,CO16 9LQ
Boardwalk Bar and Grill,Pub,,51.786361,1.154647,"The Boardwalk Bar, The Pier, Clacton On Sea, Essex",,CO15 1QX
Bowling Green,Pub,,51.863368,1.091715,"Colchester Road, Tendring, Clacton-on-Sea, Essex",,CO16 9AA
Brace Of Pistols,Pub,,51.803636,1.128855,"421 St Johns Road, Clacton On Sea, Essex",,CO16 8DU
Bricklayers Arms,Pub,,51.890194,1.072626,"Rectory Road, Little Bentley, Colchester, Essex",,CO7 8SL
Brightlingsea Cricket Club,Pub,,51.815495,1.028807,"The Cricket Club, Bayard Recreation Ground, Regent Road, Brightlingsea",,CO7 0NN
Brightlingsea Football Club,Pub,,51.814487,1.025315,"Brightlingsea United Football Club, North Road, Brightlingsea, Colchester",,CO7 0PL
Brightlingsea Sailing Club,Pub,,51.806549,1.021316,"Oyster Tank Road, Brightlingsea, Colchester, Essex",,CO7 0DY
Buzz Group Limited (Previously Gala Bingo),Pub,,51.792023,1.148474,"129 Pier Avenue, Clacton On Sea, Essex",,CO15 1NJ
Castle Inn,Pub,,51.928381,1.215959,"The Street, Ramsey, Harwich, Essex",,CO12 5HH
Clacton Conservative Club,Pub,,51.795477,1.148408,"141 Old Road, Clacton On Sea, Essex",,CO15 3AU
Clacton Indoor Bowls Club,Pub,,\N,\N,"Clacton & District Indoor Bowling Club, Valley Road, Clacton-on-Sea, Essex",,CO15 6NA
Clacton On Sea Bowling Club,Pub,,51.782328,1.144012,"Clacton Bowling Club, Collingwood Road, Clacton-on-Sea, Essex",,CO15 1XB
Colne Yacht Club,Pub,,51.805588,1.024400,"Waterside, Brightlingsea, Colchester, Essex",,CO7 0AX
Colvin Memorial Temple,Pub,,51.790945,1.158100,"7 Holland Road, Clacton-on-Sea, Essex",,CO15 6EG
Comrades Sports and Social Club,Pub,,51.797758,1.149887,"205 Old Road, Clacton On Sea, Essex",,CO15 3LT
Crown Inn,Pub,,51.924311,0.939443,"The Crown, Old Ipswich Road, Ardleigh, Colchester",,CO7 7QR
DBAK LTD,Pub,,51.935903,1.274541,"Royal Oak Inn, 226 Main Road, Harwich, Essex",,CO12 3PL
Duck & Pheasant / Coot \\& Moorhen,Pub,,51.817497,1.018754,"27 Manor House Way, Brightlingsea, Colchester, Essex",,CO7 0QR
Ferry Boat Inn,Pub,,51.801145,1.018793,"Tower Estate, St Osyth, Clacton On Sea, Essex",,CO16 8NG
Frinton & Walton Masonic Association,Pub,,51.841828,1.214705,"Masonic Hall, Frinton Road, Kirby Cross, Frinton On Sea",,CO13 0LU
Globe,Pub,,51.947665,1.287202,"Globe Inn, Castlegate Street, Harwich, Essex",,CO12 3HA
Harwich And District Indoor Bowls Club,Pub,,51.931325,1.237179,"Dovercourt Indoor Bowls Club, Clayton Road, Ramsey, Harwich",,CO12 4TL
Harwich Town Sailing Club,Pub,,51.946777,1.289073,"Angel Gate, Harwich, Essex",,CO12 3EJ
Holiday Inn Amusements,Pub,,51.776306,1.085220,"Holiday Inn Amusement Arcade, Seaview Road, St Osyth, Clacton-on-Sea",,CO16 8SH
Jaywick Community Resource Centre,Pub,,51.773652,1.103655,"Brooklands, Jaywick, Essex",,CO15 2JP
King's Arms,Pub,,51.937817,1.282029,"178 High Street, Harwich, Essex",,CO12 3AP
Lawford Football Club,Pub,,51.937745,1.040735,"John Lyall Pavilion, Recreation Ground, School Lane, Lawford",,CO11 2HZ
Lock and Barrel,Pub,,51.831848,1.245655,"28 - 30 Connaught Avenue, Frinton On Sea, Essex",,CO13 9PR
Moon And Starfish,Pub,,51.788043,1.154953,"The Moon and Starfish, 1 Marine Parade East, Clacton On Sea, Essex",,CO15 1PT
Orchards Holiday Village,Pub,,51.799583,1.024593,"Orchards Holiday Village, Colne Way, Point Clear Bay",,CO16 8LJ
Parkeston Railway Club,Pub,,51.943578,1.254667,"Hamilton Street, Parkeston, Harwich, Essex",,CO12 4PQ
Playas @ The Pavilion,Pub,,\N,\N,"Marine Parade East, Clacton On Sea, Essex",,CO15 1PT
Plough Clacton Ltd,Pub,,51.804989,1.154644,"The Plough, 1 North Road, Clacton On Sea, Essex",,CO15 4DA
Pointer Inn,Pub,,51.852627,0.994848,"The Pointer Inn, Wivenhoe Road, Alresford, Colchester",,CO7 8AQ
Queens Arms,Pub,,51.796059,1.148231,"The Queens Arms, 189 Old Road, Clacton On Sea, Essex",,CO15 3AX
Queen's Head Hotel,Pub,,51.849609,1.273352,"76 High Street, Walton-on-the-Naze, Essex",,CO14 8AD
Railway Club,Pub,,51.793997,1.152642,"48 Carnarvon Road, Clacton On Sea, Essex",,CO15 6QA
Railway Tavern Brightlingsea,Pub,,51.809869,1.020957,"The Railway Hotel, 58 Station Road, Brightlingsea, Colchester",,CO7 0DT
Ramsey Methodist Church,Pub,,51.928140,1.214894,"The Street, Ramsey, Harwich, Essex",,CO12 5HL
Red Lion,Pub,,51.799520,1.078653,"8 Clacton Road, St. Osyth, Clacton-on-Sea, Essex",,CO16 8PA
Roaring Donkey,Pub,,51.802963,1.180354,"Roaring Donkey PH, 316 Holland Road, Clacton-on-Sea, Essex",,CO15 6PD
Robin Hood,Pub,,51.807792,1.149020,"211 London Road, Clacton On Sea, Essex",,CO15 4ED
Rose And Crown,Pub,,51.859288,1.159895,"High Street, Thorpe-le-Soken, Clacton-on-Sea, Essex",,CO16 0EF
Royal Albion,Pub,,51.849130,1.273099,"The Royal Albion, The Parade, Walton On The Naze, Essex",,CO14 8AS
Royal British Legion,Pub,,51.809773,1.026363,"11 Sydney Street, Brightlingsea, Colchester, Essex",,CO7 0BG
Sailor Boy Freehouse,Pub,,51.772781,1.087908,"Sailor Boy, Beach Road, St Osyth, Clacton On Sea",,CO16 8TB
Samuel Pepys Wine Bar,Pub,,51.946852,1.286706,"31 Church Street, Harwich, Essex",,CO12 3EA
Seawick Holiday Park,Pub,,51.776877,1.086361,"Catering Complex, Seawick Holiday Park, Beach Road, St Osyth",,CO16 8SG
Shakers Bar,Pub,,51.945589,1.287152,"11 West Street, Harwich, Essex",,CO12 3DB
Show Bar and Papa Johns,Pub,,51.799584,1.024593,"Show Bar, Orchards Holiday Village, Colne Way, Point Clear Bay",,CO16 8LJ
St Osyth Social Club,Pub,,51.798874,1.077217,"Johnson Institute, Church Square, St. Osyth, Clacton-on-Sea",,CO16 8NU
Stour Sailing Club,Pub,,51.945689,1.065606,"10 Quay Street, Manningtree, Essex",,CO11 1AU
Tendring Division Sport Club Police Bar,Pub,,51.788805,1.150350,"Clacton Police Station, 8 Beatrice Road, Clacton-on-Sea, Essex",,CO15 1ET
The Bicycle @ Tendring Ltd,Pub,,51.870754,1.124622,"Crow Lane, Tendring, Essex",,CO16 9AP
The Cherry Tree,Pub,,51.816529,1.022855,"29 Church Road, Brightlingsea, Colchester, Essex",,CO7 0JF
The Creek (Formally The Flag Inn),Pub,,51.820091,1.070013,"Flag Hill, Great Bentley, Colchester, Essex",,CO7 8RE
The Crown,Pub,,51.945522,1.065449,"51 High Street, Manningtree, Essex",,CO11 1AH
The Crown,Pub,,51.856268,1.165292,"High Street, Thorpe Le Soken, Clacton On Sea, Essex",,CO16 0DY
The Essex Skipper,Pub,,51.843318,1.249502,"Essex Skipper, Rochford Way, Frinton On Sea, Essex",,CO13 0AZ
The Fusilier 2023 Limited,Pub,,51.842190,1.074538,"The Royal Fusilier, Aingers Green Road, Aingers Green, Great Bentley",,CO7 8NH
The Great Bromley Cross Inn,Pub,,51.908022,1.004671,"Cross Inn Motel, Ardleigh Road, Great Bromley, Colchester",,CO7 7TL
The Haywain,Pub,,51.910446,1.053694,"Bentley Road, Little Bromley, Manningtree, Essex",,CO11 2PL
The Kings Arms,Pub,,51.869018,1.035034,"Kings Arms, Main Road, Frating, Colchester",,CO7 7DJ
The Kings Head,Pub,,51.811399,1.024368,"41 Victoria Place, Brightlingsea, Essex",,CO7 0HT
The Mayflower Brewers Fayre,Pub,,51.938486,1.257631,"Mayflower Brewers Fayre, Parkeston Road, Dovercourt, Harwich",,CO12 4NX
The New Bell Inn,Pub,,\N,\N,"New Bell Inn, Outpart Eastward, Harwich, Essex",,CO12 3EN
The Oakwood Inn,Pub,,51.806152,1.191750,"Oakwood Inn, Frinton Road, Holland On Sea, Clacton On Sea",,CO15 5UT
The Plough Inn,Pub,,51.852115,1.064641,"Plough Inn, Plough Road, Great Bentley, Colchester",,CO7 8LA
The Robert Burre,Pub,,51.812630,1.172430,"Robert Burre, 183 Burrs Road, Clacton On Sea, Essex",,CO15 4LN
The Rosebud,Pub,,51.809893,1.032567,"Rosebud Inn, 67 Hurst Green, Brightlingsea, Colchester",,CO7 0EH
The Ship,Pub,,51.851727,1.228046,"The Ship Inn, 35 Walton Road, Kirby Le Soken, Frinton On Sea",,CO13 0DT
The Ship Inn,Pub,,51.830555,1.210218,"Ship Inn, Rectory Road, Great Holland, Frinton On Sea",,CO13 0JP
The Ship Pub,Pub,,51.804053,1.155682,"The Ship Inn, 2 Valley Road, Clacton On Sea, Essex",,CO15 4AR
The Skinners Arms,Pub,,\N,\N,"Skinners Arms, Station Road, Manningtree, Essex",,CO11 1DX
The Stingray Freehouse,Pub,,51.946080,1.287596,"56 Church Street, Harwich, Essex",,CO12 3DS
The Tavern,Pub,,51.803430,1.183041,"Flat at, The Tavern, 55 - 57 Frinton Road, Holland On Sea",,CO15 5UH
The Three Jays,Pub,,51.782559,1.119507,"1 Marlowe Road, Jaywick, Clacton-on-Sea, Essex",,CO15 2PJ
The Victory,Pub,,51.848941,1.272127,"Suffolk Street, Walton On The Naze, Essex",,CO14 8AR
The Village Inn,Pub,,51.773468,1.080619,"Club Parade, St Osyth, Clacton On Sea, Essex",,CO16 8SX
The Wick Lodge Bar and Resturant,Pub,,51.796897,1.119453,"Wick Lodge, 145 Jaywick Lane, Clacton On Sea, Essex",,CO16 8BG
The Wooden Fender Pub,Pub,,\N,\N,"Wooden Fender, Colchester Road, Ardleigh, Colchester",,CO7 7PA
Thorpe Sports and Social Club,Pub,,51.855447,1.164593,"Thorpe Sports & Social Club, Station Road, Thorpe-le-Soken, Clacton-on-Sea",,CO16 0HD
Toby Carvery,Pub,,51.781261,1.141894,"Clacton On Sea Toby Carvery, Marine Parade West, Clacton On Sea, Essex",,CO15 1NW
Tom Peppers and Wahoo,Pub,,51.787412,1.153343,"2 Marine Parade West, Clacton On Sea, Essex",,CO15 1RH
Trafalgar,Pub,,51.932349,1.251904,"The Trafalgar Public House, 616 Main Road, Harwich, Essex",,CO12 4LW
UCSC Ltd (University Community Sailing Club),Pub,,51.805588,1.024399,"The Old Sail Loft, Waterside, Brightlingsea, Colchester",,CO7 0AX
United Services Club,Pub,,51.939022,1.286570,"Barrack Lane, Harwich, Essex",,CO12 3NS
Village Inn,Pub,,51.773462,1.080459,"The Village Inn, Club Parade, Bel Air Chalet Estate, St. Osyth",,CO16 8SX
Waggon,Pub,,51.910257,1.143158,"The Waggon At Wix, Clacton Road, Wix, Manningtree",,CO11 2RU
Walton Tavern Pub,Pub,,51.847742,1.271980,"Walton Tavern, 30 - 31 The Parade, Walton On The Naze, Essex",,CO14 8AP
Westcliff Theatre,Pub,,51.786848,1.148880,"West Cliff Theatre, Tower Road, Clacton-on-Sea, Essex",,CO15 1LE
White Hart,Pub,,51.843321,1.125669,"Clacton Road, Weeley Heath, Clacton-on-Sea, Essex",,CO16 9ED
Willows Caravan Park Club,Pub,,51.859870,1.279211,"Willows Caravan Park, High Tree Lane, Walton On Naze, Essex",,CO14 8HU
Yachtsmans Arms,Pub,,51.806334,1.023710,"35 Waterside, Brightlingsea, Colchester, Essex",,CO7 0AZ
Ye Olde Cherry Tree,Pub,,51.915455,1.222569,"Ye Olde Cherry Tree, Clacton Road, Little Oakley, Harwich",,CO12 5JH
Young's Club,Pub,,51.795969,1.152199,"107 Wellesley Road, Clacton On Sea, Essex",,CO15 3PT
Aveley Village Social Club,Pub,,51.500157,0.251928,"8 Mill Road, Aveley, Essex",,RM15 4SJ
Brandon Groves (SOH) Community Club,Pub,,51.518135,0.301346,"Brandon Groves Community Hall, Brandon Groves Avenue, South Ockendon, Essex",,RM15 6SB
British Legion,Pub,,51.505840,0.281243,"Royal British Legion Hall, Faymore Gardens, South Ockendon, Essex",,RM15 5NN
Capability Brown Public House,Pub,,51.506843,0.263800,"Belhus Park Golf Club, Belhus Park Lane, Aveley, Essex",,RM15 4PX
Chadwell Working Mens Club,Pub,,51.481413,0.367538,"Chadwell St Mary Working Mens Club, River View, Chadwell St Mary, Essex",,RM16 4DH
Chafford Hundred Brewers Fayre,Pub,,51.490958,0.291753,"The Chafford Hundred Brewers Fayre, Howard Road, Chafford Hundred, Grays",,RM16 6YJ
Circus Tavern,Pub,,51.485191,0.245340,"Arterial Road, Purfleet-on-Thames, Essex",,RM19 1TS
Constitutional Club,Pub,,51.515759,0.424193,"The Constitutional Club, 19 Victoria Road, Stanford Le Hope, Essex",,SS17 0JD
Corringham Social Club,Pub,,51.526615,0.459617,"1 Lampits Hill, Corringham, Essex",,SS17 9AA
Courtyard Inn,Pub,,51.477566,0.324232,"The Courtyard Inn, 7 Clarence Road, Grays, Essex",,RM17 6QA
Dog And Partridge,Pub,,51.534969,0.376358,"Brentwood Road, Orsett, Essex",,RM16 3HU
East Thurrock Community Association,Pub,,51.515570,0.434302,"Corringham Community Centre, 77 Corringham Road, Stanford Le Hope, Essex",,SS17 0NU
George & Dragon,Pub,,51.487892,0.411435,"George And Dragon, East Tilbury Road, Linford, Essex",,SS17 0QT
Inn On The Green,Pub,,51.514301,0.427313,"The Green, Stanford Le Hope, Essex",,SS17 0ER
Knight Of Aveley South Ockendon,Pub,,51.508830,0.281046,"Knight Of Aveley, Derry Avenue, South Ockendon, Essex",,RM15 5LN
RAFA Club,Pub,,51.485191,0.336073,"Royal Air Forces Association, 61 Southend Road, Grays, Essex",,RM17 5NL
Railway Tavern,Pub,,51.515209,0.425533,"The Railway Tavern, King Street, Stanford Le Hope, Essex",,SS17 0HL
Royal Oak,Pub,,51.523111,0.297929,"The Green, South Ockendon, Essex",,RM15 6SD
Rozee Bar Group - The Wharf,Pub,,51.474931,0.314682,"The Wharf, Wharf Road South, Grays, Essex",,RM17 6SZ
Scruttons Maltby Sports And Social Club,Pub,,51.463239,0.354935,"Ellerman Road, Tilbury, Essex",,RM18 7AL
St Thomas Catholic Club,Pub,,51.476516,0.332303,"St Thomas Of Canterbury Church, East Thurrock Road, Grays, Essex",,RM17 6SR
The Archer,Pub,,51.505379,0.273037,"Garron Lane, South Ockendon, Essex",,RM15 5JU
The Bell And Ostlers,Pub,,51.524212,0.405943,"High Road, Horndon On The Hill, Essex",,SS17 8LD
The Bull Inn,Pub,,51.522936,0.463469,"Bull Inn, Church Road, Corringham, Essex",,SS17 9AT
The Bull Public House,Pub,,51.476948,0.342277,"The Bull, Dock Road, Grays, Essex",,RM17 6EY
The Crown And Anchor Pub,Pub,,51.499009,0.255471,"The Ivory Essense, The Crown And Anchor, 43 High Street, Aveley",,RM15 4BB
The Dog And Partridge,Pub,,51.498116,0.304199,"High Road, North Stifford, Grays, Essex",,RM16 5UQ
The Fox And Hounds,Pub,,\N,\N,"The Fox, Heath Road, Chadwell St Mary, Essex",,RM16 3AP
The Foxhound,Pub,,51.512281,0.367351,"High Road, Orsett, Essex",,RM16 3ER
The Kings Arms,Pub,,51.507845,0.351816,"Stifford Clays Road, Orsett, Essex",,RM16 3LX
The Lounge Bar,Pub,,51.486179,0.288315,"Lounge Bar, Unit 4 Ground Floor, Lakeside Business Village, Fleming Road",,RM16 6EW
The New Courthouse,Pub,,51.516367,0.426633,"47 King Street, Stanford Le Hope, Essex",,SS17 0HJ
The Oak At Sockets Heath,Pub,,51.488892,0.338999,"The Oak, Lodge Lane, Grays, Essex",,RM17 5RZ
The Old Shant,Pub,,51.477280,0.297258,"Old Shant, 432 London Road, South Stifford, Grays",,RM20 4AD
The Old Ship Inn,Pub,,51.498495,0.257897,"58 High Street, Aveley, Essex",,RM15 4AD
The Park Tavern,Pub,,51.509151,0.249864,"Romford Road, Aveley, South Ockendon, Essex",,RM15 4PH
The Rising Sun,Pub,,51.514582,0.425946,"Church Hill, Stanford Le Hope, Essex",,SS17 0EU
The Sandmartin,Pub,,51.492648,0.306028,"Drake Road, Chafford Hundred, Grays, Essex",,RM16 6PP
The Ship,Pub,,51.476055,0.340532,"Dock Road, Grays, Essex",,RM17 6EX
The Ship,Pub,,51.468361,0.426603,"Princess Margaret Road, East Tilbury, Essex",,RM18 8PB
The Ship Inn,Pub,,51.476540,0.290956,"The Ship, 470 London Road, West Thurrock, Essex",,RM20 4AR
The Springhouse,Pub,,51.524394,0.450140,"Springhouse Road, Corringham, Essex",,SS17 7QT
The Swan,Pub,,51.524212,0.405943,"High Road, Horndon On The Hill, Essex",,SS17 8LD
The Theobald Arms,Pub,,51.473987,0.322439,"Kings Walk, Grays, Essex",,RM17 6HR
The Traitors Gate,Pub,,51.476114,0.336689,"Traitors Gate, 40 - 42 Broadway, Grays, Essex",,RM17 6EW
The Treacle Mine,Pub,,51.494193,0.318422,"Treacle Mine, Lodge Lane, Grays, Essex",,RM17 5PR
The Welcome Club,Pub,,51.515061,0.424084,"1 Victoria Road, Stanford Le Hope, Essex",,SS17 0JF
The White Hart,Pub,,51.473987,0.322439,"Kings Walk, Grays, Essex",,RM17 6HR
The White Lion,Pub,,51.527797,0.472685,"1 Lion Hill, Fobbing, Essex",,SS17 9JR
The Worlds End,Pub,,51.452379,0.370368,"Fort Road, Tilbury, Essex",,RM18 7NR
Thurrock Irish Association,Pub,,51.462979,0.354000,"150 - 152 Dock Road, Tilbury, Essex",,RM18 7BS
Tyrells Hall Social Club,Pub,,51.476946,0.342276,"Tyrrells Hall Club, 67 Dock Road, Grays, Essex",,RM17 6EY
Woodlands Edge,Pub,,51.503738,0.284352,"Broxburn Drive, South Ockendon, Essex",,RM15 5RD
Angel And Harp,Pub,,51.879985,0.365016,"16 Church Street, Dunmow",,CM6 2AD
Axe And Compasses,Pub,,51.812860,0.308180,"The Axe And Compasses, Dunmow Road, Aythorpe Roding, Dunmow",,CM6 1PP
Barn Theatre,Pub,,51.887290,0.330577,"The Barn Theatre, Park Road, Little Easton, Dunmow",,CM6 2JN
Barnston Football Club,Pub,,51.851949,0.382713,"Barnston Association Football Club, High Easter Road, Barnston, Dunmow",,CM6 1LZ
